has,prefers,count
Trump,Trump,38795.0
Trump,Clinton,356.0
Trump,Sanders,119.0
Trump,Cruz,890.0
Trump,Rubio,665.0
Clinton,Trump,320.0
Clinton,Clinton,6730.0
Clinton,Sanders,419.0
Clinton,Cruz,27.0
Clinton,Rubio,45.0
Sanders,Trump,222.0
Sanders,Clinton,1880.0
Sanders,Sanders,10615.0
Sanders,Cruz,29.0
Sanders,Rubio,10.0
Cruz,Trump,1465.0
Cruz,Clinton,52.0
Cruz,Sanders,5.0
Cruz,Cruz,7535.0
Cruz,Rubio,281.0
Rubio,Trump,383.0
Rubio,Clinton,13.0
Rubio,Sanders,0.0
Rubio,Cruz,71.0
Rubio,Rubio,2088.0
