has,prefers,count
Trump,Trump,32143.0
Trump,Clinton,240.0
Trump,Sanders,129.0
Trump,Cruz,827.0
Trump,Rubio,343.0
Clinton,Trump,134.0
Clinton,Clinton,4463.0
Clinton,Sanders,445.0
Clinton,Cruz,5.0
Clinton,Rubio,1.0
Sanders,Trump,119.0
Sanders,Clinton,1503.0
Sanders,Sanders,12659.0
Sanders,Cruz,19.0
Sanders,Rubio,3.0
Cruz,Trump,597.0
Cruz,Clinton,39.0
Cruz,Sanders,12.0
Cruz,Cruz,5710.0
Cruz,Rubio,107.0
Rubio,Trump,149.0
Rubio,Clinton,5.0
Rubio,Sanders,0.0
Rubio,Cruz,36.0
Rubio,Rubio,1257.0
