has,prefers,count
Trump,Trump,13760.0
Trump,Clinton,298.0
Trump,Sanders,55.0
Trump,Cruz,327.0
Trump,Rubio,102.0
Clinton,Trump,35.0
Clinton,Clinton,5312.0
Clinton,Sanders,179.0
Clinton,Cruz,1.0
Clinton,Rubio,2.0
Sanders,Trump,48.0
Sanders,Clinton,465.0
Sanders,Sanders,10520.0
Sanders,Cruz,3.0
Sanders,Rubio,1.0
Cruz,Trump,375.0
Cruz,Clinton,66.0
Cruz,Sanders,5.0
Cruz,Cruz,3687.0
Cruz,Rubio,24.0
Rubio,Trump,34.0
Rubio,Clinton,5.0
Rubio,Sanders,0.0
Rubio,Cruz,26.0
Rubio,Rubio,681.0
