has,prefers,count
Trump,Trump,23099.0
Trump,Clinton,374.0
Trump,Sanders,182.0
Trump,Cruz,685.0
Trump,Rubio,156.0
Clinton,Trump,133.0
Clinton,Clinton,6085.0
Clinton,Sanders,401.0
Clinton,Cruz,0.0
Clinton,Rubio,8.0
Sanders,Trump,116.0
Sanders,Clinton,930.0
Sanders,Sanders,12501.0
Sanders,Cruz,15.0
Sanders,Rubio,3.0
Cruz,Trump,634.0
Cruz,Clinton,88.0
Cruz,Sanders,29.0
Cruz,Cruz,5245.0
Cruz,Rubio,52.0
Rubio,Trump,59.0
Rubio,Clinton,11.0
Rubio,Sanders,2.0
Rubio,Cruz,15.0
Rubio,Rubio,1171.0
