has,prefers,count
Trump,Trump,20313.0
Trump,Clinton,310.0
Trump,Sanders,112.0
Trump,Cruz,469.0
Trump,Rubio,172.0
Clinton,Trump,80.0
Clinton,Clinton,6151.0
Clinton,Sanders,330.0
Clinton,Cruz,10.0
Clinton,Rubio,12.0
Sanders,Trump,42.0
Sanders,Clinton,1113.0
Sanders,Sanders,11141.0
Sanders,Cruz,9.0
Sanders,Rubio,9.0
Cruz,Trump,466.0
Cruz,Clinton,46.0
Cruz,Sanders,10.0
Cruz,Cruz,6713.0
Cruz,Rubio,56.0
Rubio,Trump,35.0
Rubio,Clinton,9.0
Rubio,Sanders,2.0
Rubio,Cruz,10.0
Rubio,Rubio,1711.0
