has,prefers,count
Trump,Trump,26223.0
Trump,Clinton,189.0
Trump,Sanders,130.0
Trump,Cruz,639.0
Trump,Rubio,170.0
Clinton,Trump,128.0
Clinton,Clinton,5434.0
Clinton,Sanders,363.0
Clinton,Cruz,19.0
Clinton,Rubio,7.0
Sanders,Trump,105.0
Sanders,Clinton,933.0
Sanders,Sanders,9987.0
Sanders,Cruz,25.0
Sanders,Rubio,3.0
Cruz,Trump,905.0
Cruz,Clinton,65.0
Cruz,Sanders,15.0
Cruz,Cruz,6989.0
Cruz,Rubio,75.0
Rubio,Trump,84.0
Rubio,Clinton,6.0
Rubio,Sanders,0.0
Rubio,Cruz,66.0
Rubio,Rubio,1588.0
