has,prefers,count
Trump,Trump,4963.0
Trump,Clinton,49.0
Trump,Sanders,12.0
Trump,Cruz,4.0
Trump,Rubio,4.0
Clinton,Trump,11.0
Clinton,Clinton,1929.0
Clinton,Sanders,21.0
Clinton,Cruz,0.0
Clinton,Rubio,0.0
Sanders,Trump,8.0
Sanders,Clinton,68.0
Sanders,Sanders,2455.0
Sanders,Cruz,0.0
Sanders,Rubio,0.0
Cruz,Trump,435.0
Cruz,Clinton,23.0
Cruz,Sanders,1.0
Cruz,Cruz,3067.0
Cruz,Rubio,0.0
Rubio,Trump,1.0
Rubio,Clinton,2.0
Rubio,Sanders,0.0
Rubio,Cruz,0.0
Rubio,Rubio,121.0
