has,prefers,count
Trump,Trump,32969.0
Trump,Clinton,194.0
Trump,Sanders,68.0
Trump,Cruz,774.0
Trump,Rubio,59.0
Clinton,Trump,162.0
Clinton,Clinton,4411.0
Clinton,Sanders,219.0
Clinton,Cruz,6.0
Clinton,Rubio,1.0
Sanders,Trump,127.0
Sanders,Clinton,601.0
Sanders,Sanders,10052.0
Sanders,Cruz,7.0
Sanders,Rubio,1.0
Cruz,Trump,1288.0
Cruz,Clinton,43.0
Cruz,Sanders,3.0
Cruz,Cruz,5152.0
Cruz,Rubio,12.0
Rubio,Trump,100.0
Rubio,Clinton,2.0
Rubio,Sanders,0.0
Rubio,Cruz,11.0
Rubio,Rubio,642.0
