has,prefers,count
Trump,Trump,33230.0
Trump,Clinton,302.0
Trump,Sanders,126.0
Trump,Cruz,806.0
Trump,Rubio,414.0
Clinton,Trump,217.0
Clinton,Clinton,9211.0
Clinton,Sanders,422.0
Clinton,Cruz,8.0
Clinton,Rubio,25.0
Sanders,Trump,124.0
Sanders,Clinton,1531.0
Sanders,Sanders,13147.0
Sanders,Cruz,19.0
Sanders,Rubio,5.0
Cruz,Trump,1357.0
Cruz,Clinton,47.0
Cruz,Sanders,8.0
Cruz,Cruz,6574.0
Cruz,Rubio,218.0
Rubio,Trump,233.0
Rubio,Clinton,3.0
Rubio,Sanders,1.0
Rubio,Cruz,72.0
Rubio,Rubio,1623.0
