has,prefers,count
Trump,Trump,1712.0
Trump,Clinton,11.0
Trump,Sanders,3.0
Trump,Cruz,0.0
Trump,Rubio,1.0
Clinton,Trump,3.0
Clinton,Clinton,587.0
Clinton,Sanders,9.0
Clinton,Cruz,0.0
Clinton,Rubio,0.0
Sanders,Trump,1.0
Sanders,Clinton,19.0
Sanders,Sanders,874.0
Sanders,Cruz,0.0
Sanders,Rubio,0.0
Cruz,Trump,185.0
Cruz,Clinton,1.0
Cruz,Sanders,0.0
Cruz,Cruz,533.0
Cruz,Rubio,0.0
Rubio,Trump,0.0
Rubio,Clinton,0.0
Rubio,Sanders,0.0
Rubio,Cruz,0.0
Rubio,Rubio,20.0
