has,prefers,count
Trump,Trump,39401.0
Trump,Clinton,267.0
Trump,Sanders,123.0
Trump,Cruz,826.0
Trump,Rubio,461.0
Clinton,Trump,333.0
Clinton,Clinton,6379.0
Clinton,Sanders,306.0
Clinton,Cruz,10.0
Clinton,Rubio,19.0
Sanders,Trump,287.0
Sanders,Clinton,1126.0
Sanders,Sanders,11718.0
Sanders,Cruz,23.0
Sanders,Rubio,1.0
Cruz,Trump,1519.0
Cruz,Clinton,41.0
Cruz,Sanders,8.0
Cruz,Cruz,7107.0
Cruz,Rubio,234.0
Rubio,Trump,271.0
Rubio,Clinton,14.0
Rubio,Sanders,0.0
Rubio,Cruz,39.0
Rubio,Rubio,1430.0
