has,prefers,count
Trump,Trump,24226.0
Trump,Clinton,282.0
Trump,Sanders,141.0
Trump,Cruz,767.0
Trump,Rubio,144.0
Clinton,Trump,82.0
Clinton,Clinton,5730.0
Clinton,Sanders,488.0
Clinton,Cruz,4.0
Clinton,Rubio,2.0
Sanders,Trump,76.0
Sanders,Clinton,1391.0
Sanders,Sanders,12391.0
Sanders,Cruz,19.0
Sanders,Rubio,0.0
Cruz,Trump,842.0
Cruz,Clinton,80.0
Cruz,Sanders,31.0
Cruz,Cruz,7198.0
Cruz,Rubio,26.0
Rubio,Trump,61.0
Rubio,Clinton,12.0
Rubio,Sanders,6.0
Rubio,Cruz,36.0
Rubio,Rubio,1339.0
