has,prefers,count
Trump,Trump,34683.0
Trump,Clinton,461.0
Trump,Sanders,99.0
Trump,Cruz,822.0
Trump,Rubio,472.0
Clinton,Trump,305.0
Clinton,Clinton,4455.0
Clinton,Sanders,317.0
Clinton,Cruz,12.0
Clinton,Rubio,11.0
Sanders,Trump,432.0
Sanders,Clinton,1497.0
Sanders,Sanders,12199.0
Sanders,Cruz,22.0
Sanders,Rubio,6.0
Cruz,Trump,947.0
Cruz,Clinton,55.0
Cruz,Sanders,11.0
Cruz,Cruz,6269.0
Cruz,Rubio,209.0
Rubio,Trump,231.0
Rubio,Clinton,18.0
Rubio,Sanders,1.0
Rubio,Cruz,24.0
Rubio,Rubio,756.0
