has,prefers,count
Trump,Trump,23647.0
Trump,Clinton,191.0
Trump,Sanders,105.0
Trump,Cruz,598.0
Trump,Rubio,358.0
Clinton,Trump,80.0
Clinton,Clinton,5741.0
Clinton,Sanders,325.0
Clinton,Cruz,14.0
Clinton,Rubio,18.0
Sanders,Trump,64.0
Sanders,Clinton,743.0
Sanders,Sanders,10857.0
Sanders,Cruz,22.0
Sanders,Rubio,13.0
Cruz,Trump,506.0
Cruz,Clinton,48.0
Cruz,Sanders,10.0
Cruz,Cruz,7291.0
Cruz,Rubio,134.0
Rubio,Trump,55.0
Rubio,Clinton,7.0
Rubio,Sanders,0.0
Rubio,Cruz,18.0
Rubio,Rubio,1392.0
