has,prefers,count
Trump,Trump,52549.0
Trump,Clinton,355.0
Trump,Sanders,112.0
Trump,Cruz,1410.0
Trump,Rubio,501.0
Clinton,Trump,291.0
Clinton,Clinton,7779.0
Clinton,Sanders,372.0
Clinton,Cruz,26.0
Clinton,Rubio,14.0
Sanders,Trump,276.0
Sanders,Clinton,1630.0
Sanders,Sanders,18399.0
Sanders,Cruz,42.0
Sanders,Rubio,8.0
Cruz,Trump,1388.0
Cruz,Clinton,38.0
Cruz,Sanders,10.0
Cruz,Cruz,10100.0
Cruz,Rubio,214.0
Rubio,Trump,237.0
Rubio,Clinton,9.0
Rubio,Sanders,0.0
Rubio,Cruz,86.0
Rubio,Rubio,1543.0
