has,prefers,count
Trump,Trump,52133.0
Trump,Clinton,504.0
Trump,Sanders,207.0
Trump,Cruz,1270.0
Trump,Rubio,458.0
Clinton,Trump,295.0
Clinton,Clinton,6478.0
Clinton,Sanders,423.0
Clinton,Cruz,30.0
Clinton,Rubio,12.0
Sanders,Trump,202.0
Sanders,Clinton,1629.0
Sanders,Sanders,21194.0
Sanders,Cruz,19.0
Sanders,Rubio,2.0
Cruz,Trump,975.0
Cruz,Clinton,56.0
Cruz,Sanders,21.0
Cruz,Cruz,7844.0
Cruz,Rubio,166.0
Rubio,Trump,149.0
Rubio,Clinton,11.0
Rubio,Sanders,0.0
Rubio,Cruz,52.0
Rubio,Rubio,1256.0
