has,prefers,count
Trump,Trump,433.0
Trump,Clinton,5.0
Trump,Sanders,0.0
Trump,Cruz,12.0
Trump,Rubio,2.0
Clinton,Trump,1.0
Clinton,Clinton,84.0
Clinton,Sanders,3.0
Clinton,Cruz,0.0
Clinton,Rubio,1.0
Sanders,Trump,1.0
Sanders,Clinton,14.0
Sanders,Sanders,146.0
Sanders,Cruz,0.0
Sanders,Rubio,0.0
Cruz,Trump,6.0
Cruz,Clinton,0.0
Cruz,Sanders,0.0
Cruz,Cruz,54.0
Cruz,Rubio,2.0
Rubio,Trump,0.0
Rubio,Clinton,0.0
Rubio,Sanders,0.0
Rubio,Cruz,0.0
Rubio,Rubio,7.0
