has,prefers,count
Trump,Trump,29635.0
Trump,Clinton,300.0
Trump,Sanders,177.0
Trump,Cruz,421.0
Trump,Rubio,135.0
Clinton,Trump,127.0
Clinton,Clinton,6657.0
Clinton,Sanders,348.0
Clinton,Cruz,8.0
Clinton,Rubio,14.0
Sanders,Trump,113.0
Sanders,Clinton,1064.0
Sanders,Sanders,13356.0
Sanders,Cruz,25.0
Sanders,Rubio,8.0
Cruz,Trump,576.0
Cruz,Clinton,80.0
Cruz,Sanders,32.0
Cruz,Cruz,6590.0
Cruz,Rubio,54.0
Rubio,Trump,48.0
Rubio,Clinton,11.0
Rubio,Sanders,7.0
Rubio,Cruz,10.0
Rubio,Rubio,1412.0
