has,prefers,count
Trump,Trump,21641.0
Trump,Clinton,346.0
Trump,Sanders,67.0
Trump,Cruz,475.0
Trump,Rubio,124.0
Clinton,Trump,130.0
Clinton,Clinton,4671.0
Clinton,Sanders,249.0
Clinton,Cruz,2.0
Clinton,Rubio,3.0
Sanders,Trump,93.0
Sanders,Clinton,567.0
Sanders,Sanders,8887.0
Sanders,Cruz,22.0
Sanders,Rubio,3.0
Cruz,Trump,625.0
Cruz,Clinton,87.0
Cruz,Sanders,4.0
Cruz,Cruz,5166.0
Cruz,Rubio,40.0
Rubio,Trump,53.0
Rubio,Clinton,19.0
Rubio,Sanders,2.0
Rubio,Cruz,20.0
Rubio,Rubio,817.0
