has,prefers,count
Trump,Trump,179.0
Trump,Clinton,0.0
Trump,Sanders,0.0
Trump,Cruz,0.0
Trump,Rubio,0.0
Clinton,Trump,1.0
Clinton,Clinton,35.0
Clinton,Sanders,0.0
Clinton,Cruz,0.0
Clinton,Rubio,0.0
Sanders,Trump,0.0
Sanders,Clinton,1.0
Sanders,Sanders,64.0
Sanders,Cruz,0.0
Sanders,Rubio,0.0
Cruz,Trump,2.0
Cruz,Clinton,0.0
Cruz,Sanders,0.0
Cruz,Cruz,18.0
Cruz,Rubio,0.0
Rubio,Trump,0.0
Rubio,Clinton,0.0
Rubio,Sanders,0.0
Rubio,Cruz,0.0
Rubio,Rubio,2.0
