has,prefers,count
trump,trump,17667.0
trump,clinton,2221.0
trump,sanders,0.0
trump,cruz,201.0
trump,rubio,54.0
clinton,trump,1527.0
clinton,clinton,19026.0
clinton,sanders,0.0
clinton,cruz,100.0
clinton,rubio,46.0
sanders,trump,514.0
sanders,clinton,4040.0
sanders,sanders,8.0
sanders,cruz,58.0
sanders,rubio,22.0
cruz,trump,4118.0
cruz,clinton,5932.0
cruz,sanders,0.0
cruz,cruz,3703.0
cruz,rubio,210.0
rubio,trump,46.0
rubio,clinton,13.0
rubio,sanders,0.0
rubio,cruz,1.0
rubio,rubio,183.0
